,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
213095,213096,7171033,68,19,0,2,0,14,129,19,4,10,0
213102,213103,9376698,53,2,0,2,0,43,156,28,2,14,0
213108,213109,6108808,76,16,0,2,0,13,225,7,3,12,0
213112,213113,6563391,42,9,0,2,0,33,93,7,9,12,0
213131,213132,5003310,25,1,0,1,0,32,77,11,1,13,0
213135,213136,8393068,61,15,0,2,0,30,281,9,6,14,0
213138,213139,8801912,33,16,0,2,0,25,110,7,9,14,0
213146,213147,2389509,61,15,0,2,0,47,290,14,10,10,0
213161,213162,128902,31,6,0,2,1,4,231,10,6,12,0
213164,213165,6885928,79,15,0,2,0,0,177,28,13,13,0
213166,213167,3264559,29,14,0,2,0,44,57,28,4,10,1
213167,213168,8806392,61,5,0,2,0,43,102,10,5,13,0
213191,213192,8396271,24,14,0,2,1,0,171,14,14,13,0
213199,213200,452661,51,17,0,2,0,13,94,25,14,10,0
213214,213215,9992133,40,14,0,2,0,1,20,0,3,13,0
213215,213216,8813566,38,20,0,2,0,26,250,17,6,12,0
213220,213221,4868070,51,17,0,2,0,46,308,6,6,13,1
213225,213226,7662947,46,17,0,2,1,34,276,14,3,10,0
213227,213228,1273453,61,12,0,2,0,47,154,23,3,11,0
213235,213236,1341380,70,17,0,2,0,27,294,12,3,13,0
213236,213237,9017508,40,17,0,2,1,36,16,14,6,13,0
213259,213260,4351817,31,3,0,2,0,28,286,0,3,11,1
213261,213262,2211161,46,6,0,2,1,39,90,0,6,11,1
213272,213273,9673547,47,6,0,2,0,14,77,11,4,12,0
213284,213285,5626095,71,14,0,2,0,0,160,12,5,10,0
213291,213292,7642419,39,12,0,2,0,36,1,24,12,10,0
213293,213294,4631897,73,4,0,2,1,42,240,28,4,14,0
213299,213300,5975878,56,17,0,2,0,23,151,2,6,11,0
213305,213306,2309585,31,7,0,2,0,46,192,25,7,10,0
213310,213311,333219,63,1,0,2,0,50,23,28,1,12,0
213312,213313,9071461,63,18,0,2,1,34,262,14,8,13,0
213321,213322,4620331,77,17,0,2,0,40,176,0,12,12,1
213335,213336,1784853,64,20,0,2,1,18,43,5,5,14,0
213337,213338,5360758,50,15,0,2,1,0,109,0,6,11,0
213340,213341,66912,27,10,0,2,0,43,129,19,10,14,0
213351,213352,4275801,78,8,0,2,1,13,17,19,3,11,0
213373,213374,439745,66,4,0,2,0,30,178,22,4,12,0
213387,213388,8906336,69,18,0,2,1,33,60,20,13,11,0
213407,213408,7834876,26,9,0,2,0,48,271,1,9,14,0
213418,213419,8293745,60,12,0,2,0,18,85,14,12,10,1
213419,213420,3854933,59,10,0,2,1,38,119,11,5,11,0
213437,213438,7790773,40,10,0,2,1,43,27,25,9,12,1
213440,213441,7192065,61,11,0,2,0,17,208,0,11,14,0
213444,213445,2549997,51,15,0,2,0,44,93,7,13,14,1
213447,213448,16896,56,20,0,2,0,3,9,25,7,12,0
213453,213454,2072765,34,4,0,2,0,21,268,11,4,14,0
213457,213458,8475829,54,17,0,2,0,44,272,28,9,11,0
213458,213459,2449147,42,3,0,2,0,45,22,2,3,12,0
213468,213469,519314,35,19,0,2,0,19,114,28,5,11,0
213479,213480,3114473,49,16,0,2,1,46,151,2,10,11,1
213484,213485,1776630,67,5,0,2,0,50,303,11,5,12,0
213493,213494,84951,48,3,0,2,1,47,25,2,3,12,0
213503,213504,5850867,30,1,0,2,1,15,179,23,1,10,1
213509,213510,6551671,23,20,0,2,0,7,311,22,8,12,0
213513,213514,4313468,35,10,0,2,0,1,153,0,6,11,0
213517,213518,1297490,77,10,0,2,0,27,266,25,7,14,0
213525,213526,5384499,44,2,0,1,1,31,285,23,2,13,0
213539,213540,2774442,24,11,0,0,0,33,148,5,11,14,0
213540,213541,7046794,23,7,0,2,0,18,189,6,6,13,0
213543,213544,9627469,48,17,0,2,0,19,11,20,6,14,0
213544,213545,8701440,27,15,0,2,0,13,44,20,5,13,0
213554,213555,4104566,73,11,0,2,1,9,306,28,11,11,0
213561,213562,1151169,78,14,0,2,1,28,276,14,13,14,0
213575,213576,5462549,50,4,0,2,0,34,58,2,4,14,0
213586,213587,8913238,72,14,0,2,0,3,140,1,5,12,0
213600,213601,6487755,78,12,0,1,0,15,101,25,6,11,0
213607,213608,7784617,53,7,0,2,0,6,242,0,6,13,0
213609,213610,7861265,23,18,0,2,0,13,176,0,13,12,0
213612,213613,3214610,65,19,0,2,0,47,117,10,4,12,0
213627,213628,6608769,74,8,0,2,1,28,272,28,3,13,1
213632,213633,3651865,76,0,0,2,0,10,0,0,0,11,0
213658,213659,4552514,32,10,0,2,1,34,307,25,10,11,0
213670,213671,6598797,60,18,0,2,0,13,98,6,4,11,0
213674,213675,5856930,36,19,0,2,1,33,191,23,11,10,0
213684,213685,8899644,39,12,0,2,0,33,282,5,6,12,0
213726,213727,7631011,39,19,0,2,0,39,135,10,12,10,0
213727,213728,3580985,53,13,0,2,0,8,66,2,13,14,1
213740,213741,1599131,68,4,0,1,0,34,244,28,4,11,0
213763,213764,8158874,39,10,0,2,0,9,126,13,5,14,0
213780,213781,2113388,51,17,0,2,0,41,49,0,13,14,0
213783,213784,9260693,56,8,0,2,1,48,100,2,7,10,0
213788,213789,7360578,26,6,0,2,1,41,93,7,6,10,0
213814,213815,6866088,68,19,0,2,1,50,124,14,10,13,0
213815,213816,1296942,26,13,0,0,0,9,189,6,5,11,0
213897,213898,4236914,47,15,0,2,1,21,31,28,10,11,1
213910,213911,3023559,65,16,0,2,1,40,234,0,8,10,1
213911,213912,2535189,74,6,0,2,0,1,232,14,3,12,0
213912,213913,5273020,29,1,0,2,0,20,219,25,1,14,0
213914,213915,6641767,35,1,0,2,0,45,268,11,1,10,0
213915,213916,7479878,55,8,0,2,0,1,10,26,8,14,0
213920,213921,4298524,38,6,0,2,1,46,72,0,4,10,1
213922,213923,6302308,35,19,0,2,0,12,291,22,12,10,0
213923,213924,2833907,61,11,0,2,0,31,149,23,6,12,0
213940,213941,1839079,43,11,0,2,0,5,54,17,10,11,1
213943,213944,6859181,37,6,0,2,0,9,89,28,3,14,0
213946,213947,380853,71,16,0,2,0,23,7,14,6,10,0
213962,213963,2090531,71,7,0,2,0,34,9,25,3,12,0
213963,213964,1694660,68,19,0,2,1,27,262,14,4,11,0
213984,213985,3049594,40,17,0,2,1,0,38,11,7,11,0
213998,213999,6973577,43,15,0,2,1,23,60,20,5,11,1
213999,214000,7932088,41,20,0,2,0,49,15,22,5,11,1
214005,214006,7009156,36,20,0,2,0,5,222,22,10,12,0
214006,214007,7151565,58,13,0,2,0,4,120,22,13,12,0
214016,214017,9604465,45,12,0,2,1,18,267,8,6,12,0
214021,214022,7552384,33,17,0,2,0,13,157,25,4,12,0
214023,214024,7961910,45,19,0,2,0,41,298,0,14,13,1
214046,214047,3959820,78,9,0,2,0,10,76,2,9,10,1
214066,214067,4811867,41,18,0,2,0,11,37,11,10,10,0
214087,214088,3301023,33,16,0,2,0,38,223,7,4,11,0
214103,214104,2620497,39,6,0,0,0,23,153,0,4,12,1
214124,214125,3390492,54,13,0,2,0,35,45,28,10,14,1
214130,214131,1927409,73,15,0,2,0,11,21,0,4,12,0
214131,214132,265958,21,2,0,2,0,2,86,1,2,13,0
214138,214139,5185337,50,2,0,2,0,40,270,20,2,14,0
214176,214177,139518,22,14,0,2,0,38,310,14,14,14,0
214189,214190,9731079,70,1,0,2,0,26,244,28,1,13,0
214212,214213,5505572,45,1,0,2,1,25,9,25,1,12,0
214213,214214,8553248,74,0,0,2,1,44,48,20,0,14,0
214215,214216,1827312,59,7,0,2,0,33,167,12,7,12,0
214216,214217,4638141,59,18,0,2,0,8,27,25,3,12,0
214285,214286,9620139,48,15,0,0,1,36,146,25,14,13,0
214288,214289,96682,52,16,0,2,0,36,189,6,11,12,0
214298,214299,3178951,36,7,0,2,1,15,8,12,7,11,0
214312,214313,9737452,41,1,0,2,0,27,1,24,1,12,0
214317,214318,6066397,48,13,0,2,0,25,312,0,13,12,0
214330,214331,6735205,26,17,0,2,0,46,297,22,5,13,0
214331,214332,9985964,28,8,0,2,0,40,166,12,8,13,1
214335,214336,3972267,27,10,0,2,0,2,96,25,7,11,0
214345,214346,1549898,40,3,0,0,1,42,109,0,3,11,0
214348,214349,8406226,62,19,0,2,0,29,40,17,7,13,0
214366,214367,9557082,70,0,0,2,1,23,44,20,0,13,1
214370,214371,817450,32,15,0,2,0,27,106,11,4,12,0
214372,214373,6552503,21,15,0,2,1,17,34,25,3,11,0
214380,214381,1737580,39,0,0,2,0,25,135,10,0,13,0
214397,214398,2518343,53,19,0,2,1,18,293,22,13,12,1
214398,214399,5136629,76,6,0,2,0,4,173,25,6,13,0
214399,214400,5850440,68,20,0,2,0,37,25,2,11,12,0
214404,214405,2603139,33,3,0,2,0,10,5,16,3,11,0
214414,214415,4910728,44,3,0,2,0,41,187,10,3,12,0
214433,214434,2731553,56,14,0,1,0,2,111,1,3,12,0
214435,214436,6134910,60,6,0,2,1,26,156,28,3,11,1
214450,214451,757592,23,5,0,2,0,15,79,2,3,10,0
214463,214464,2936423,69,11,0,2,1,7,27,25,6,13,0
214475,214476,8840108,49,10,0,2,0,50,200,2,6,13,0
214484,214485,9760650,79,16,0,2,1,6,102,10,4,12,0
214490,214491,282422,28,16,0,2,1,47,305,14,6,13,0
214524,214525,9514006,75,9,0,2,0,33,255,25,9,11,0
214529,214530,3466926,54,18,0,0,0,48,19,6,7,12,0
214546,214547,1359452,59,5,0,2,0,23,165,20,5,14,0
214576,214577,499939,25,17,0,2,1,8,34,25,9,14,0
214579,214580,3804173,21,18,0,2,1,41,251,13,8,14,0
214591,214592,752748,73,8,0,2,0,27,235,22,8,13,0
214593,214594,1708734,69,11,0,2,1,28,253,17,11,11,0
214595,214596,5687470,29,13,0,2,1,10,157,25,13,14,0
214636,214637,6805823,48,2,0,2,1,29,95,25,2,12,0
214637,214638,235563,48,5,0,2,0,25,151,2,5,11,1
214638,214639,7366947,50,10,0,2,1,22,286,0,10,13,0
214658,214659,3521091,54,5,0,2,0,33,142,0,5,14,0
214669,214670,16890,21,8,0,2,0,20,94,25,7,13,0
214683,214684,1633168,42,14,0,2,0,39,103,28,6,11,0
214685,214686,5462646,42,18,0,2,0,39,259,25,11,11,0
214686,214687,8503714,38,2,0,2,0,17,226,14,2,10,0
214690,214691,4069278,28,14,0,2,0,25,45,28,13,10,0
214733,214734,5351331,78,1,0,2,1,33,77,11,1,14,1
214752,214753,6789928,45,3,0,2,0,28,307,25,3,13,0
214769,214770,4130211,40,18,0,2,1,15,89,28,4,10,0
214773,214774,8752516,33,2,0,1,0,2,291,22,2,10,0
214805,214806,9884599,74,15,0,2,0,30,126,13,4,11,0
214808,214809,5921974,25,3,0,2,0,50,194,6,3,11,0
214811,214812,4936411,69,8,0,2,1,17,131,14,3,13,1
214832,214833,7023630,22,10,0,2,0,31,79,2,4,11,0
214833,214834,6672263,75,8,0,2,1,3,215,23,8,13,0
214841,214842,7468729,50,9,0,2,1,40,294,12,5,10,0
214851,214852,5214871,29,19,0,2,0,41,149,23,13,12,0
214853,214854,6917119,44,20,0,2,1,37,278,28,8,11,0
214866,214867,2276484,31,19,0,2,1,29,83,10,7,14,0
214868,214869,4039148,54,12,0,2,0,32,293,22,6,14,0
214879,214880,2088495,59,20,0,2,0,26,143,0,11,13,0
214901,214902,1503033,72,19,0,2,0,43,101,25,3,12,0
214912,214913,5550769,59,5,0,2,0,47,314,0,5,11,1
214956,214957,8489881,34,4,0,2,0,18,129,19,4,12,0
214964,214965,8768562,67,13,0,2,0,3,92,25,4,10,0
214979,214980,4671184,39,20,0,2,1,18,92,25,3,11,0
214983,214984,5610392,31,6,0,2,0,14,234,0,6,10,0
214995,214996,1969961,51,9,0,2,1,16,17,19,9,12,0
215013,215014,6767468,21,3,0,2,0,19,250,17,3,11,0
215014,215015,2818110,41,20,0,2,0,31,7,14,12,14,0
215026,215027,7396490,59,0,0,2,1,1,86,1,0,11,0
215027,215028,6259059,70,8,0,2,1,11,67,3,8,10,1
215038,215039,2859501,61,16,0,2,0,24,142,0,7,10,1
215043,215044,1526409,79,13,0,2,0,22,189,6,11,10,0
215073,215074,8162148,35,18,0,2,0,36,84,0,11,13,0
215086,215087,7723951,35,8,0,2,0,2,310,14,7,14,0
215088,215089,8251849,66,16,0,2,1,5,282,5,14,12,0
215094,215095,5957090,48,18,0,2,1,20,122,11,3,12,0
215111,215112,1113251,22,10,0,2,0,42,53,13,10,10,0
215124,215125,3145889,47,17,0,2,1,19,123,23,4,11,1
215134,215135,2212744,64,7,0,2,0,35,259,25,7,10,0
215137,215138,3803419,61,16,0,2,0,5,277,7,11,12,0
215147,215148,7225783,63,9,0,1,1,16,303,11,9,12,0
215152,215153,3254201,31,14,0,2,0,25,89,28,6,14,0
215153,215154,7764998,33,9,0,2,1,23,77,11,7,14,0
215160,215161,5121883,32,7,0,2,0,30,174,19,5,12,0
215178,215179,4076147,25,16,0,2,0,38,241,4,6,10,1
215181,215182,5830306,68,16,0,2,0,1,314,0,7,10,0
215193,215194,6460510,23,17,0,2,0,6,272,28,12,14,0
215221,215222,5723028,56,4,0,2,0,45,41,2,4,14,0
215223,215224,6164439,65,4,0,2,0,8,194,6,4,11,0
215225,215226,5041519,63,18,0,2,0,10,139,20,10,13,0
215229,215230,2596508,51,18,0,2,0,5,171,14,4,14,0
215230,215231,3527423,54,11,0,2,1,43,141,6,5,13,0
215237,215238,5265885,75,4,0,2,0,45,283,6,4,13,0
215238,215239,2637175,25,6,0,2,0,45,118,0,6,11,0
215246,215247,1393491,71,13,0,2,0,47,2,25,9,13,0
215247,215248,2417756,64,18,0,2,0,17,302,20,8,10,0
215249,215250,851340,78,3,0,2,0,3,32,28,3,10,0
215252,215253,5738912,76,9,0,2,0,28,213,0,9,14,1
215284,215285,8451500,69,7,0,2,1,44,155,13,7,13,1
215305,215306,579572,70,3,0,2,1,44,227,14,3,10,0
215313,215314,7071857,24,10,0,2,0,16,47,4,3,13,1
215329,215330,9058726,61,20,0,2,0,29,81,10,11,14,0
215338,215339,4016515,56,13,0,2,0,4,269,13,6,13,1
215344,215345,8454331,61,3,0,2,0,47,247,25,3,11,0
215346,215347,2322708,25,5,0,2,0,8,79,2,5,12,0
215357,215358,9396804,66,8,0,2,0,29,57,28,8,10,0
215363,215364,7731278,33,12,0,2,0,25,259,25,11,13,0
215368,215369,5928263,42,11,0,2,0,38,98,6,7,11,0
215371,215372,1789952,27,4,0,2,0,38,66,2,4,11,1
215377,215378,3941355,71,14,0,2,0,26,216,25,12,10,1
215381,215382,4164102,63,4,0,1,0,32,291,22,4,14,0
215384,215385,7715707,37,4,0,2,0,5,139,20,4,10,0
215389,215390,9913743,23,9,0,2,0,17,268,11,9,14,0
215418,215419,6776301,26,17,0,2,0,6,66,2,11,13,0
215419,215420,8415149,30,19,0,2,0,4,76,2,3,10,0
215420,215421,5675460,48,6,0,2,0,30,219,25,6,10,0
215426,215427,389819,29,3,0,2,0,19,247,25,3,14,1
215440,215441,1553697,39,19,0,2,0,5,90,0,13,11,0
215449,215450,2912105,21,14,0,2,0,36,24,14,5,12,0
215453,215454,2838553,44,1,0,2,0,5,68,14,1,13,0
215470,215471,5236105,23,7,0,2,0,50,267,8,7,13,0
215473,215474,8310425,59,6,0,2,0,41,291,22,6,14,0
215484,215485,8603183,62,15,0,2,1,17,151,2,12,10,0
215514,215515,3784689,39,7,0,2,0,27,113,2,7,11,1
215520,215521,9103667,54,3,0,1,0,43,121,28,3,12,0
215528,215529,5379845,31,5,0,2,0,38,210,0,5,12,1
215533,215534,5127918,75,13,0,2,0,18,139,20,13,10,0
215538,215539,7582947,64,20,0,2,1,42,115,25,5,12,1
215544,215545,2447892,22,16,0,2,0,47,188,25,6,10,0
215551,215552,90950,69,8,0,2,1,34,168,28,8,10,0
215553,215554,6335707,26,0,0,2,0,29,175,0,0,12,0
215554,215555,9931632,51,4,0,2,0,41,220,18,4,12,0
215571,215572,8161703,34,2,0,2,1,11,275,2,2,11,0
215580,215581,221192,64,20,0,2,1,23,52,7,4,14,0
215588,215589,5284369,76,13,0,2,0,15,159,2,9,11,0
215597,215598,4927179,44,14,0,2,1,19,214,5,11,13,0
215607,215608,64404,45,18,0,2,0,10,175,0,3,14,0
215640,215641,1524812,22,8,0,2,0,4,6,20,4,13,0
215647,215648,5164517,33,17,0,2,0,42,112,13,6,11,1
215649,215650,9705356,34,9,0,2,0,45,101,25,8,14,0
215663,215664,5617309,75,16,0,2,1,26,39,28,6,12,1
215687,215688,3049346,26,5,0,2,0,17,81,10,3,12,1
215693,215694,2810376,65,3,0,2,0,38,46,6,3,13,0
215694,215695,9043659,62,7,0,2,0,0,202,6,7,14,0
215703,215704,6062192,21,9,0,2,0,49,243,6,7,13,0
215718,215719,9673332,70,0,0,2,1,48,70,22,0,12,0
215744,215745,1051945,70,7,0,2,0,24,189,6,7,12,1
215750,215751,8758130,34,20,0,2,0,45,43,5,9,10,1
215758,215759,1397357,51,11,0,2,0,43,114,28,10,10,0
215759,215760,9768584,52,14,0,2,1,32,32,28,11,10,1
215770,215771,4830100,37,11,0,2,1,19,303,11,11,12,0
215774,215775,5633671,63,4,0,2,0,25,133,9,3,11,0
215803,215804,9130139,40,11,0,2,0,8,106,11,5,12,0
215805,215806,6379086,72,11,0,2,1,19,100,2,11,12,0
215810,215811,6060465,49,11,0,2,1,31,236,14,10,14,0
215819,215820,2177728,29,7,0,2,1,16,290,14,7,14,0
215820,215821,474864,73,14,0,2,0,40,238,25,9,12,0
215853,215854,2366869,27,7,0,0,1,0,176,0,7,10,0
215857,215858,1067814,67,9,0,2,0,7,190,14,9,10,0
215862,215863,2336648,25,9,0,2,1,34,236,14,6,11,0
215897,215898,8881870,69,5,0,2,0,32,61,4,5,14,0
215907,215908,2207354,75,13,0,2,0,50,54,17,8,14,0
215908,215909,9345456,35,12,0,2,1,11,222,22,7,10,0
215911,215912,5712282,59,1,0,2,0,20,216,25,1,12,0
215928,215929,1011437,74,2,0,2,1,36,181,28,2,14,0
215937,215938,3179384,34,11,0,2,0,31,16,14,7,14,0
215959,215960,4297196,37,4,0,2,1,9,180,28,4,11,0
215962,215963,1191020,31,15,0,2,1,35,10,26,5,10,0
215978,215979,5195681,53,1,0,2,1,39,36,2,1,14,0
215984,215985,9340860,46,11,0,2,0,5,157,25,11,10,0
216015,216016,2765129,57,14,0,2,0,39,91,22,4,11,0
216021,216022,3303968,54,19,0,2,1,43,316,7,3,13,1
216029,216030,3917682,53,19,0,2,0,41,298,0,6,10,0
216035,216036,8291601,43,10,0,2,1,7,198,2,3,10,1
216063,216064,6859876,63,16,0,2,0,17,30,11,7,12,1
216070,216071,100478,63,9,0,2,0,38,114,28,5,12,0
216097,216098,6323744,74,8,0,2,1,16,209,5,7,11,1
216125,216126,859821,43,5,0,2,0,48,226,14,4,11,1
216134,216135,3640438,53,6,0,2,1,46,148,5,6,11,0
216136,216137,9294776,38,17,0,2,0,42,214,5,9,12,0
216137,216138,6001517,23,19,0,2,0,37,130,14,5,13,0
216159,216160,1563479,37,11,0,2,0,39,254,13,5,14,0
216169,216170,492082,43,18,0,2,0,29,246,10,7,13,0
216188,216189,2806870,50,4,0,2,0,0,254,13,4,12,0
216216,216217,5245321,57,6,0,2,0,41,176,0,6,13,0
216220,216221,7967384,27,5,0,0,1,8,174,19,5,13,0
216245,216246,946110,36,5,0,2,0,14,177,28,5,12,0
216249,216250,1252930,63,11,0,2,0,30,9,25,8,14,0
216264,216265,24310,34,11,0,2,0,0,132,2,11,10,0
216286,216287,5786391,73,6,0,2,0,34,143,0,6,14,0
216292,216293,5722678,61,5,0,2,1,17,106,11,5,12,0
216302,216303,4508910,40,0,0,2,0,34,85,14,0,10,0
216315,216316,2715590,33,1,0,2,0,23,47,4,1,12,1
216321,216322,5361882,69,0,0,2,0,26,225,7,0,14,1
216324,216325,9573406,74,8,0,2,1,9,265,28,8,13,0
216326,216327,9809730,47,2,0,1,0,10,88,4,2,14,1
216331,216332,5245589,41,5,0,2,0,43,258,17,5,12,0
216337,216338,7829253,57,7,0,2,1,43,52,7,7,13,0
216338,216339,4232317,22,19,0,2,0,43,182,14,10,12,0
216342,216343,2346825,62,12,0,2,0,2,303,11,4,10,0
216349,216350,4806981,25,3,0,2,1,37,112,13,3,14,0
216352,216353,2766444,25,16,0,0,0,45,121,28,13,11,0
216357,216358,2362268,53,13,0,2,1,39,206,28,3,13,0
216362,216363,4125790,30,13,0,1,0,6,99,21,4,11,0
216396,216397,1810134,43,4,0,2,0,12,6,20,4,14,0
216409,216410,1666793,74,1,0,2,1,47,80,5,1,12,0
216411,216412,895717,42,17,0,2,0,47,194,6,9,13,0
216425,216426,7825831,21,11,0,2,1,49,189,6,9,10,0
216427,216428,7539179,29,1,0,2,1,49,135,10,1,13,1
216434,216435,6913996,24,0,0,2,1,32,164,4,0,12,1
216438,216439,3308682,61,6,0,2,0,40,299,22,4,12,0
216445,216446,3340669,46,8,0,2,0,47,61,4,5,13,0
216446,216447,6679500,56,18,0,2,1,29,249,13,7,14,0
216447,216448,1858626,42,18,0,2,0,32,50,13,9,13,0
216459,216460,3036335,75,17,0,2,1,4,276,14,9,11,0
216461,216462,3452029,33,19,0,2,0,16,67,3,14,12,0
216472,216473,7584682,64,14,0,2,0,6,60,20,6,12,0
216481,216482,8349930,47,11,0,2,1,43,285,23,11,13,0
216482,216483,3164367,45,12,0,2,0,3,221,20,9,12,1
216486,216487,8938142,53,11,0,1,1,48,296,22,10,13,0
216517,216518,9634930,75,3,0,2,0,33,173,25,3,13,0
216543,216544,4421440,48,19,0,2,1,27,197,14,6,12,0
216548,216549,5812803,32,7,0,2,0,38,264,23,7,10,0
216549,216550,5934256,66,7,0,2,1,30,170,0,7,12,0
216557,216558,9374082,29,0,0,1,1,45,286,0,0,11,0
216558,216559,1966903,67,12,0,0,0,10,170,0,10,12,0
216598,216599,3695764,50,5,0,2,1,27,68,14,5,10,0
216603,216604,6041172,51,5,0,2,1,28,283,6,5,12,0
216609,216610,4596135,73,13,0,1,1,28,145,28,6,13,0
216618,216619,2941391,36,8,0,2,0,42,78,27,8,11,0
216626,216627,1397666,59,1,0,2,0,45,34,25,1,13,0
216629,216630,2163964,52,10,0,2,0,28,223,7,7,12,0
216638,216639,2677852,26,18,0,2,0,19,217,28,14,14,0
216652,216653,9098402,71,13,0,2,0,22,164,4,5,11,0
216656,216657,3022804,44,6,0,2,0,35,59,11,6,11,0
216667,216668,2106666,68,18,0,2,0,3,271,1,9,12,0
216672,216673,1185083,28,18,0,2,0,48,194,6,11,14,0
216696,216697,4280997,37,19,0,2,1,2,216,25,7,13,0
216726,216727,4088541,22,5,0,2,1,42,23,28,5,12,0
216737,216738,3844918,44,6,0,2,0,26,161,14,6,11,0
216745,216746,1452958,48,16,0,2,0,21,141,6,12,11,0
216749,216750,3103673,38,17,0,2,0,26,86,1,10,11,0
216757,216758,1207561,35,3,0,2,0,27,174,19,3,13,0
216765,216766,9822555,49,17,0,2,0,12,78,27,12,11,0
216781,216782,7695445,43,11,0,2,0,30,129,19,8,12,0
216784,216785,5924881,31,2,0,2,0,20,306,28,2,13,0
216796,216797,2089362,62,19,0,2,0,4,175,0,4,12,0
216811,216812,9272378,23,7,0,2,0,47,73,22,7,10,0
216813,216814,5138748,57,16,0,2,0,10,123,23,9,13,0
216824,216825,4219013,72,4,0,2,1,45,294,12,4,11,0
216827,216828,5585189,67,9,0,2,0,40,137,2,6,11,0
216839,216840,7551154,21,0,0,2,0,23,54,17,0,13,0
216846,216847,1772867,43,9,0,2,0,9,137,2,3,11,0
216853,216854,9051187,72,15,0,0,0,30,268,11,11,11,0
216863,216864,5372243,66,13,0,2,0,12,174,19,6,10,0
216875,216876,7384694,27,8,0,2,1,48,197,14,8,10,0
216879,216880,7050589,60,18,0,2,0,26,14,14,3,11,0
216882,216883,8345235,57,12,0,2,0,10,216,25,12,12,0
216884,216885,266620,37,8,0,2,0,31,248,10,6,11,0
216891,216892,2003316,54,0,0,2,0,8,219,25,0,13,0
216894,216895,7196286,45,10,0,2,0,26,108,0,6,13,0
216913,216914,5833546,74,20,0,2,0,42,6,20,12,12,0
216932,216933,4177275,28,5,0,2,0,29,148,5,5,13,0
216947,216948,7612525,50,4,0,2,1,7,28,25,4,11,1
216951,216952,260660,58,15,0,2,1,26,197,14,3,14,0
216956,216957,6992058,40,7,0,2,0,32,236,14,7,14,0
216967,216968,9468167,39,14,0,2,0,5,19,6,3,11,0
216971,216972,8027200,41,6,0,2,0,25,270,20,3,14,1
216993,216994,8324474,23,18,0,2,0,36,28,25,14,11,0
216999,217000,3124417,57,8,0,0,1,29,280,0,7,13,0
217009,217010,7621767,75,18,0,1,0,17,244,28,11,11,0
217026,217027,8803752,60,5,0,2,0,20,43,5,5,12,0
217030,217031,445567,63,9,0,1,0,21,64,25,9,13,1
217045,217046,3958809,52,16,0,2,0,9,313,0,6,13,0
217046,217047,7923171,31,17,0,2,0,36,67,3,5,12,1
217061,217062,1869455,22,2,0,1,0,30,305,14,2,13,0
217065,217066,4243224,61,14,0,1,0,28,238,25,10,12,0
217079,217080,3738859,33,3,0,1,0,22,232,14,3,13,0
217084,217085,4947158,23,8,0,2,0,24,126,13,8,11,1
217089,217090,7033652,51,15,0,2,0,5,30,11,6,13,1
217108,217109,468431,79,2,0,2,0,36,79,2,2,10,1
217109,217110,9237698,54,8,0,2,0,39,255,25,8,13,0
217110,217111,3373509,63,5,0,1,0,48,159,2,5,13,1
217122,217123,6464397,63,11,0,1,0,2,24,14,8,13,0
217131,217132,7814174,45,15,0,2,1,25,72,0,6,13,0
217135,217136,3921337,59,13,0,1,1,13,113,2,12,13,0
217137,217138,9152321,35,6,0,2,0,44,85,14,6,11,0
217139,217140,8333004,75,3,0,2,0,28,69,2,3,13,0
217152,217153,7647043,65,8,0,2,0,16,119,11,8,11,0
217158,217159,3355517,36,0,0,2,1,32,314,0,0,10,1
217161,217162,9101264,36,8,0,2,0,6,177,28,4,10,0
217163,217164,5862351,57,11,0,2,0,27,118,0,11,11,0
217174,217175,5576995,61,20,0,2,0,46,262,14,11,12,0
217178,217179,6645586,30,4,0,2,0,6,251,13,4,13,0
217180,217181,2720954,44,7,0,2,0,17,279,20,4,10,1
217182,217183,3526382,61,6,0,2,1,4,295,1,6,12,0
217186,217187,3449233,57,1,0,2,0,3,44,20,1,11,0
217193,217194,738081,23,5,0,1,1,14,228,19,3,13,0
217198,217199,2591788,76,7,0,2,1,3,264,23,7,10,0
217206,217207,9680257,34,19,0,2,0,20,294,12,3,13,0
217211,217212,5474531,68,0,0,2,0,43,63,1,0,11,1
217218,217219,2841521,46,6,0,2,0,47,251,13,6,13,1
217219,217220,4528867,40,4,0,2,0,12,299,22,4,10,1
217222,217223,4340769,77,8,0,2,1,33,239,11,3,14,0
217227,217228,2887934,48,1,0,2,1,32,266,25,1,14,0
217228,217229,5946145,54,13,0,2,0,32,102,10,5,10,0
217229,217230,2781196,67,13,0,2,0,22,105,0,6,10,0
217232,217233,98413,28,4,0,2,1,36,150,7,4,12,0
217235,217236,6973501,57,3,0,2,0,45,72,0,3,12,0
217247,217248,5312649,28,5,0,2,0,5,197,14,3,12,0
217252,217253,3978876,34,2,0,2,0,50,55,14,2,11,0
217271,217272,4826696,55,19,0,2,0,27,13,7,7,12,0
217276,217277,171493,66,6,0,2,0,8,257,22,6,14,0
217288,217289,6204612,41,15,0,2,0,49,149,23,10,10,0
217296,217297,764546,51,13,0,2,1,27,149,23,11,10,1
217299,217300,6515618,50,17,0,2,0,30,128,20,7,12,0
217310,217311,8205842,22,8,0,2,0,33,117,10,8,10,0
