,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
227854,227855,6255128,46,10,0,2,0,13,200,2,8,11,1
227856,227857,6863102,30,11,1,2,1,14,222,22,11,10,1
227863,227864,5640468,61,9,1,2,0,47,54,17,8,11,1
227897,227898,4598684,55,11,1,2,0,49,10,26,9,13,1
227899,227900,586031,75,2,1,2,0,7,56,11,2,13,1
227920,227921,9720992,26,12,1,1,0,28,11,20,11,12,1
227921,227922,4109902,49,16,1,2,1,27,7,14,3,11,1
227926,227927,8697805,42,15,1,2,0,39,122,11,11,13,1
227928,227929,4257476,47,14,0,2,1,26,115,25,14,12,1
227931,227932,7478997,75,20,1,2,0,18,197,14,10,10,1
227935,227936,6527016,63,0,1,2,0,42,207,14,0,14,1
227940,227941,6884090,55,20,1,2,0,27,4,14,12,14,1
227942,227943,6647986,60,11,1,2,1,12,283,6,10,11,1
227943,227944,2186686,36,10,1,1,0,6,147,22,5,13,1
227944,227945,3950501,24,6,1,2,1,39,49,0,6,12,1
227950,227951,2099633,32,12,1,2,1,30,111,1,10,13,1
227951,227952,5600682,30,4,1,2,0,3,33,28,3,10,1
227952,227953,2804115,63,6,1,2,1,2,301,11,3,11,1
227964,227965,3125175,64,16,1,2,0,27,71,28,9,10,1
227973,227974,2938619,30,12,1,2,0,0,92,25,12,14,1
227977,227978,4364536,27,1,1,2,1,4,233,18,1,11,1
227979,227980,7797156,58,12,1,0,1,4,289,1,12,12,1
227992,227993,3164826,36,3,1,2,0,24,245,23,3,12,1
227995,227996,8927336,40,3,1,2,1,48,33,28,3,10,1
227998,227999,2405667,41,7,1,2,0,20,291,22,7,12,1
228005,228006,6424614,55,11,1,2,1,42,119,11,11,14,1
228006,228007,9210655,49,5,1,2,1,7,145,28,5,11,1
228016,228017,6838872,75,3,1,2,1,20,298,0,3,14,1
228022,228023,3939325,58,17,1,2,0,31,288,0,7,11,1
228025,228026,3040344,68,2,1,2,0,47,17,19,2,13,1
228026,228027,8893458,69,1,1,2,1,40,7,14,1,12,1
228032,228033,3459967,75,4,1,2,0,29,40,17,4,11,1
228036,228037,4428868,41,18,1,2,0,17,46,6,14,11,1
228040,228041,4892843,67,0,0,2,0,46,99,21,0,10,1
228041,228042,8647012,29,6,0,2,0,28,127,13,6,12,1
228047,228048,4729450,72,1,1,2,1,3,305,14,1,10,1
228048,228049,8323460,38,4,0,2,0,2,302,20,4,10,1
228060,228061,1900279,78,6,1,2,1,46,195,13,6,11,1
228067,228068,4036551,54,11,0,2,0,38,222,22,11,12,1
228068,228069,7652544,31,1,0,0,1,40,298,0,1,12,1
228073,228074,4347522,48,5,1,2,0,46,10,26,5,10,1
228074,228075,8996991,40,16,1,2,0,46,135,10,8,13,1
228081,228082,6932405,40,6,1,2,0,2,198,2,6,14,1
228085,228086,5306673,37,9,1,2,1,45,63,1,9,14,1
228086,228087,1279960,36,1,1,2,0,13,5,16,1,10,1
228087,228088,5826283,73,10,0,2,0,49,130,14,10,12,1
228089,228090,3363586,34,16,1,1,0,27,246,10,4,10,1
228091,228092,8024893,36,0,1,2,0,23,101,25,0,12,1
228094,228095,9353163,76,9,1,2,0,40,59,11,9,13,1
228095,228096,6131009,54,1,1,2,0,36,292,12,1,10,1
228103,228104,9162432,49,0,1,2,0,20,219,25,0,11,1
228107,228108,7441122,33,15,1,2,0,35,24,14,12,14,1
228109,228110,1091436,49,10,1,2,1,17,27,25,4,10,1
228111,228112,8303613,52,19,1,2,0,6,261,2,5,11,1
228112,228113,6331018,24,10,1,2,0,49,112,13,10,12,1
228113,228114,9314834,73,3,1,2,0,39,156,28,3,13,1
228114,228115,7319899,36,16,1,2,1,26,85,14,14,11,1
228117,228118,5016065,56,16,1,2,0,3,22,2,7,13,1
228118,228119,6932084,75,3,1,2,0,7,262,14,3,10,1
228119,228120,6012684,77,20,1,2,1,0,179,23,5,14,1
228120,228121,3135853,31,12,1,2,1,8,149,23,9,14,1
228122,228123,3181956,34,7,1,2,0,33,194,6,7,14,1
228132,228133,2058855,77,14,1,2,1,32,126,13,10,11,1
228139,228140,7146760,55,4,1,2,0,10,198,2,4,13,1
228142,228143,7674299,66,3,1,2,0,44,102,10,3,13,1
228143,228144,4116043,28,0,1,2,0,30,283,6,0,11,1
228148,228149,2939747,32,1,1,0,0,25,242,0,1,13,1
228154,228155,6727609,59,14,1,2,0,37,19,6,9,10,1
228162,228163,2508063,23,11,1,2,0,30,113,2,4,14,1
228169,228170,9415993,79,3,1,1,0,7,136,25,3,11,1
228172,228173,5975282,74,15,1,2,1,4,168,28,4,14,1
228175,228176,2786844,40,8,1,2,0,23,296,22,5,13,1
228189,228190,4388161,58,13,1,2,0,33,278,28,3,10,1
228190,228191,1929302,21,6,1,2,0,31,274,7,6,11,1
228191,228192,1821054,62,8,1,2,1,8,296,22,8,11,1
228192,228193,8781707,64,1,1,2,0,12,172,25,1,12,1
228197,228198,558750,57,16,0,1,1,30,18,25,7,12,1
228198,228199,8677862,66,20,1,2,0,36,53,13,5,13,1
228202,228203,9233647,56,2,1,0,0,34,248,10,2,11,1
228206,228207,9348982,36,3,1,2,0,25,233,18,3,10,1
228217,228218,3126568,40,17,1,2,0,49,22,2,5,10,1
228224,228225,7652595,23,15,1,2,0,9,141,6,11,14,1
228230,228231,7997075,25,9,1,2,0,8,136,25,6,13,1
228231,228232,9514547,63,18,1,1,1,3,250,17,14,14,1
228234,228235,7316333,47,20,1,1,0,30,65,13,5,11,1
228237,228238,5214342,64,16,1,2,0,25,141,6,4,10,1
228251,228252,8791898,29,19,1,2,0,34,181,28,10,11,1
228252,228253,5980101,51,20,1,2,0,17,30,11,12,12,1
228256,228257,9926392,44,9,1,2,0,0,84,0,7,11,1
228257,228258,2478851,38,10,1,2,0,49,2,25,5,10,1
228266,228267,4932517,44,9,1,2,0,47,70,22,9,13,1
228268,228269,9253222,51,2,1,2,0,36,238,25,2,13,1
228269,228270,7413572,60,15,1,2,0,28,25,2,6,12,1
228271,228272,1640823,41,2,1,2,0,2,301,11,2,14,1
228280,228281,2075115,53,20,1,2,0,36,281,9,14,13,1
228281,228282,803780,78,14,1,2,1,19,244,28,9,11,1
228288,228289,5267496,26,6,1,2,1,3,209,5,6,13,1
228290,228291,397279,50,2,1,2,0,12,25,2,2,12,1
228292,228293,8164460,32,11,0,2,0,1,122,11,11,12,1
228298,228299,1646032,76,14,1,2,1,12,92,25,12,14,1
228306,228307,712094,56,0,1,2,0,36,243,6,0,12,1
228315,228316,9016191,35,0,1,2,0,44,68,14,0,12,1
228318,228319,6316796,30,4,1,2,1,45,204,22,4,13,1
228322,228323,1413085,29,2,1,2,0,33,156,28,2,10,1
228328,228329,99105,45,4,1,1,0,50,304,13,4,10,1
228333,228334,1798623,42,3,1,2,1,28,248,10,3,11,1
228343,228344,7636762,69,12,1,2,0,19,35,19,11,13,1
228355,228356,1457533,54,14,1,2,0,12,35,19,9,10,1
228356,228357,3853364,53,10,1,1,0,8,83,10,4,13,1
228359,228360,2486420,56,20,1,2,0,26,135,10,4,10,1
228393,228394,3741713,47,4,1,2,1,45,233,18,4,11,1
228395,228396,3429989,76,18,0,2,0,31,97,6,12,10,1
228396,228397,6195359,21,4,1,2,0,44,53,13,4,12,1
228399,228400,6514298,74,14,1,2,1,16,271,1,5,12,1
228403,228404,8447411,37,13,1,2,1,45,269,13,8,13,1
228406,228407,8939816,30,8,0,2,0,25,121,28,8,10,1
228408,228409,8298321,53,19,0,2,0,31,109,0,6,11,1
228409,228410,419658,25,17,1,2,0,48,155,13,3,10,1
228424,228425,3024775,61,14,1,2,0,10,99,21,9,10,1
228429,228430,9700902,42,2,1,2,1,0,104,25,2,13,1
228432,228433,1581946,60,7,1,2,1,13,210,0,3,13,1
228438,228439,9010650,77,0,1,2,0,6,15,22,0,13,1
228443,228444,4366164,22,17,1,0,0,0,155,13,13,13,1
228449,228450,3544163,25,3,1,2,1,12,280,0,3,11,1
228450,228451,308059,74,11,1,2,0,22,109,0,11,10,1
228452,228453,1099948,57,20,1,0,0,25,252,7,4,11,1
228460,228461,4862518,36,6,1,2,0,31,129,19,6,14,1
228473,228474,9907973,23,9,1,2,0,5,126,13,3,11,1
228483,228484,5888805,41,19,1,2,1,38,179,23,12,13,1
228484,228485,8969464,31,4,1,2,0,29,204,22,4,14,1
228487,228488,4274405,55,20,1,2,0,7,36,2,9,14,1
228491,228492,2090435,44,17,1,1,0,43,118,0,14,12,1
228494,228495,4487524,74,17,0,2,0,27,208,0,10,14,1
228501,228502,6237825,72,6,0,2,0,2,192,25,3,14,1
228511,228512,2405953,29,6,1,2,0,47,105,0,6,13,1
228513,228514,9638244,65,13,1,2,0,38,70,22,7,13,1
228515,228516,3512884,43,4,1,2,0,29,117,10,4,10,1
228520,228521,4283817,58,8,1,2,1,23,264,23,6,10,1
228521,228522,1761304,28,11,1,2,0,24,274,7,11,14,1
228526,228527,1579221,57,18,1,2,0,4,235,22,4,10,1
228535,228536,8116420,63,3,1,2,0,46,82,13,3,10,1
228536,228537,9302558,54,3,1,2,0,0,212,14,3,14,1
228541,228542,2651339,28,17,1,2,1,33,137,2,4,14,1
228544,228545,2296989,60,6,1,2,0,33,95,25,6,13,1
228547,228548,5420983,50,12,1,2,0,45,46,6,12,13,1
228552,228553,8501244,72,17,1,2,1,47,292,12,8,11,1
228553,228554,6335671,78,3,1,2,0,43,54,17,3,12,1
228564,228565,5216848,51,2,1,0,0,11,157,25,2,11,1
228566,228567,2226077,48,16,1,2,0,17,294,12,13,13,1
228570,228571,4830698,61,16,1,2,0,50,251,13,7,11,1
228571,228572,6047636,69,18,1,2,0,37,33,28,4,12,1
228574,228575,5826231,60,20,1,2,0,18,157,25,10,11,1
228576,228577,5107860,22,5,1,2,0,18,166,12,5,12,1
228579,228580,2960950,76,7,0,2,1,4,178,22,5,14,1
228582,228583,1881209,21,17,1,2,0,28,168,28,6,10,1
228586,228587,4975942,37,12,1,2,0,7,144,14,10,12,1
228596,228597,1014972,22,15,1,2,0,6,288,0,11,13,1
228601,228602,7299423,44,1,1,2,1,30,38,11,1,11,1
228603,228604,4804182,76,2,1,2,0,46,108,0,2,10,1
228604,228605,9706358,48,12,1,2,1,5,313,0,11,12,1
228619,228620,2182261,43,4,1,2,1,38,26,22,4,12,1
228621,228622,4789608,63,20,1,2,1,34,0,0,5,11,1
228622,228623,799654,66,10,1,2,1,10,279,20,10,12,1
228625,228626,3566195,37,8,1,2,0,45,207,14,8,13,1
228629,228630,8704929,22,8,1,1,1,28,127,13,8,11,1
228630,228631,2425601,77,12,1,2,0,13,131,14,11,12,1
228632,228633,1216898,65,0,1,2,0,32,73,22,0,11,1
228640,228641,1518442,77,1,1,2,0,2,70,22,1,13,1
228643,228644,6985194,48,0,1,1,0,12,20,0,0,12,1
228644,228645,6559205,63,11,1,2,0,47,4,14,3,12,1
228656,228657,7372865,67,2,1,2,1,0,183,11,2,12,1
228661,228662,5430970,57,0,1,2,0,7,312,0,0,13,1
228668,228669,5335553,74,4,1,2,1,9,130,14,4,12,1
228679,228680,7366084,40,11,1,2,0,30,287,0,6,13,1
228688,228689,7974512,30,1,1,2,1,47,97,6,1,10,1
228705,228706,823585,35,17,1,2,0,48,255,25,13,14,1
228708,228709,8588876,57,13,1,2,0,37,24,14,13,12,1
228712,228713,3879465,27,0,1,1,0,10,41,2,0,10,1
228715,228716,923186,33,18,1,2,0,46,103,28,12,11,1
228717,228718,8305945,60,5,0,0,1,31,215,23,5,11,1
228720,228721,5583648,65,13,1,2,1,38,95,25,4,13,1
228721,228722,2693304,35,8,1,2,1,13,167,12,8,11,1
228729,228730,4410093,77,3,0,2,1,12,286,0,3,12,1
228731,228732,5742111,78,7,1,2,1,22,184,10,4,11,1
228734,228735,6075928,48,15,1,0,0,15,153,0,8,11,1
228738,228739,1150260,40,5,0,2,1,19,141,6,5,12,1
228741,228742,3669436,77,14,1,2,0,41,184,10,12,13,1
228745,228746,6083948,24,16,1,2,0,40,39,28,9,14,1
228753,228754,502377,67,9,1,2,0,28,63,1,6,14,1
228755,228756,9628294,34,2,1,2,0,40,186,25,2,13,1
228756,228757,1422534,57,19,1,2,1,49,0,0,13,14,1
228767,228768,8304769,41,20,1,2,1,25,64,25,5,11,1
228770,228771,2777963,71,15,1,2,1,47,238,25,14,10,1
228776,228777,7847958,64,19,1,2,0,19,33,28,13,10,1
228784,228785,7221230,34,13,1,2,0,9,270,20,6,10,1
228788,228789,3104107,54,1,1,2,1,37,65,13,1,11,1
228791,228792,5857574,59,18,1,2,0,6,86,1,14,11,1
228804,228805,3522014,71,6,1,2,0,36,222,22,6,11,1
228805,228806,6467046,43,18,1,2,0,39,62,10,6,10,1
228808,228809,3816743,71,7,1,2,0,26,31,28,7,12,1
228810,228811,1614213,32,5,1,1,0,22,251,13,5,12,1
228819,228820,7006720,55,20,1,2,0,0,78,27,8,11,1
228831,228832,461295,32,15,0,2,0,21,93,7,13,13,1
228834,228835,6349637,38,6,1,2,0,23,49,0,6,11,1
228840,228841,678959,60,6,1,2,0,47,65,13,6,11,1
228849,228850,4828126,69,18,1,2,0,43,14,14,12,13,1
228851,228852,8472208,77,3,1,2,0,3,263,13,3,11,1
228862,228863,4050464,33,3,1,2,0,17,183,11,3,10,1
228863,228864,6480566,29,1,1,2,1,3,263,13,1,10,1
228868,228869,7282117,38,3,1,2,0,6,72,0,3,12,1
228879,228880,9356588,37,20,1,2,1,26,9,25,12,14,1
228888,228889,7252529,43,19,1,2,0,45,43,5,11,11,1
228889,228890,544740,75,4,1,2,0,48,195,13,4,14,1
228892,228893,1357914,68,5,0,2,0,12,78,27,5,10,1
228896,228897,8957769,26,4,1,2,0,17,159,2,4,12,1
228898,228899,2409941,49,16,1,2,0,5,13,7,4,11,1
228917,228918,770816,66,14,1,2,1,22,246,10,11,12,1
228921,228922,6038015,25,12,1,1,0,35,174,19,6,14,1
228928,228929,1960081,76,10,1,1,0,50,261,2,5,10,1
228929,228930,4381949,31,7,1,2,1,35,54,17,7,10,1
228942,228943,470348,42,10,1,2,1,7,218,0,6,14,1
228950,228951,9986330,33,18,1,2,0,29,74,17,3,13,1
228956,228957,3601698,75,9,1,2,0,40,211,14,5,10,1
228976,228977,2127919,22,19,1,2,0,35,34,25,10,12,1
228979,228980,7316215,64,10,1,2,1,4,304,13,7,14,1
228982,228983,6577456,52,11,1,2,0,50,174,19,11,12,1
228984,228985,7791827,54,3,1,2,1,4,58,2,3,12,1
228992,228993,445569,79,12,1,2,0,26,147,22,10,10,1
229000,229001,4319049,72,8,1,2,0,5,273,13,8,10,1
229004,229005,748932,29,17,0,2,1,11,244,28,13,14,1
229005,229006,28519,29,11,0,2,0,15,200,2,5,12,1
229011,229012,4233399,25,14,1,2,0,8,236,14,5,10,1
229016,229017,2016475,78,19,1,2,1,4,160,12,9,11,1
229018,229019,2286366,77,1,1,2,1,37,83,10,1,12,1
229021,229022,981910,21,17,1,2,0,12,60,20,9,13,1
229024,229025,8257045,68,5,1,2,0,20,247,25,5,10,1
229025,229026,7668761,55,9,1,2,0,22,227,14,6,11,1
229026,229027,6540727,46,7,0,2,1,43,0,0,7,14,1
229030,229031,7773719,60,16,1,2,1,34,39,28,7,13,1
229031,229032,5758812,67,20,1,2,0,27,214,5,8,10,1
229036,229037,177331,53,9,1,2,0,32,152,13,9,10,1
229042,229043,4263513,40,4,1,2,1,5,184,10,4,14,1
229047,229048,1816822,42,19,1,2,0,48,142,0,6,10,1
229053,229054,5863565,72,10,1,2,0,3,63,1,8,11,1
229058,229059,4835196,63,8,1,2,0,32,107,13,7,12,1
229070,229071,2826954,53,12,1,2,0,48,180,28,9,10,1
229071,229072,1721661,45,3,1,2,0,42,186,25,3,14,1
229082,229083,3102669,26,0,1,2,0,46,239,11,0,12,1
229088,229089,4283926,65,18,1,2,1,12,150,7,5,12,1
229090,229091,6829011,27,9,1,2,0,0,213,0,5,14,1
229098,229099,2738634,59,18,0,2,0,21,315,23,4,13,1
229108,229109,6633196,33,16,1,2,1,0,72,0,3,11,1
229111,229112,4598462,26,19,0,2,0,41,188,25,10,11,1
229113,229114,2914818,54,5,1,2,0,37,5,16,5,14,1
229131,229132,1635887,79,5,1,1,1,46,19,6,5,14,1
229132,229133,3845764,56,19,1,2,0,42,64,25,14,12,1
229135,229136,9532106,31,7,1,2,0,34,88,4,4,10,1
229140,229141,7187959,57,9,1,2,0,36,115,25,9,13,1
229144,229145,4259042,57,4,0,2,0,1,147,22,4,11,1
229149,229150,6151402,52,4,0,2,0,3,283,6,4,14,1
229177,229178,559197,26,0,1,2,1,7,231,10,0,10,1
229183,229184,4399689,66,20,1,2,1,46,274,7,11,11,1
229189,229190,1286016,45,3,1,2,1,49,184,10,3,12,1
229193,229194,7614019,54,13,1,2,1,12,196,2,5,11,1
229200,229201,9092359,67,12,1,2,1,45,122,11,3,10,1
229201,229202,9705833,68,18,1,2,1,46,258,17,7,12,1
229202,229203,1134506,28,3,0,2,0,25,144,14,3,12,1
229203,229204,3315291,67,12,1,2,0,23,253,17,4,12,1
229204,229205,6333904,49,6,1,2,0,8,193,25,6,14,1
229211,229212,187120,33,17,1,2,0,15,133,9,6,11,1
229214,229215,6322248,72,14,1,2,0,44,220,18,11,11,1
229222,229223,5836628,22,12,0,1,0,43,213,0,5,10,1
229224,229225,6528707,67,3,0,2,1,9,154,23,3,13,1
229227,229228,5657626,76,12,0,2,1,40,181,28,11,10,1
229228,229229,6213192,31,20,1,2,0,49,202,6,14,14,1
229229,229230,8148370,57,18,1,2,1,19,61,4,12,14,1
229232,229233,9399267,72,6,1,2,1,31,76,2,5,12,1
229234,229235,1679051,66,4,1,2,0,23,164,4,4,14,1
229237,229238,9607457,39,16,1,2,0,42,292,12,3,13,1
229238,229239,1824750,69,1,1,2,0,23,150,7,1,11,1
229245,229246,5665611,60,4,0,2,0,20,144,14,4,10,1
229254,229255,4800670,51,12,1,1,0,41,48,20,11,13,1
229257,229258,9243668,76,7,1,2,0,24,29,28,7,10,1
229276,229277,9590316,71,9,1,2,0,49,70,22,9,11,1
229282,229283,881352,53,4,1,2,0,47,152,13,4,11,1
229296,229297,3118486,24,14,1,2,0,42,269,13,9,10,1
229297,229298,8122411,45,11,1,2,0,24,185,25,11,14,1
229299,229300,6853898,37,19,1,2,0,47,64,25,11,13,1
229300,229301,3880117,46,12,1,2,0,45,66,2,5,11,1
229304,229305,1172814,55,12,1,2,0,29,111,1,12,12,1
229316,229317,9602359,68,11,1,2,0,10,267,8,7,10,1
229331,229332,1809868,48,7,1,2,0,18,50,13,7,11,1
229334,229335,4680976,42,2,1,2,0,44,35,19,2,10,1
229347,229348,7649456,47,13,1,2,0,40,242,0,8,14,1
229359,229360,8175889,77,20,1,2,0,18,46,6,13,10,1
229370,229371,8205660,31,19,1,2,0,31,160,12,3,10,1
229379,229380,6534871,69,15,1,2,0,3,185,25,12,11,1
229384,229385,926516,74,4,1,2,1,31,211,14,3,11,1
229391,229392,7839132,66,10,1,1,1,1,246,10,4,14,1
229396,229397,8751064,59,5,1,2,0,35,208,0,5,10,1
229398,229399,8385205,78,20,1,2,1,21,110,7,13,14,1
229403,229404,3778884,69,17,1,0,0,31,148,5,14,14,1
229417,229418,1142355,53,5,1,2,1,15,216,25,5,10,1
229418,229419,1934604,57,7,0,2,0,12,257,22,7,13,1
229420,229421,6760181,61,4,1,2,0,0,51,14,4,14,1
229432,229433,9577276,69,13,1,2,0,27,101,25,5,12,1
229446,229447,6767378,33,6,1,2,0,48,195,13,6,12,1
229448,229449,949648,73,16,1,2,0,47,94,25,14,13,1
229470,229471,4201566,79,7,1,2,0,43,127,13,7,12,1
229472,229473,5676070,74,10,0,2,0,16,21,0,4,12,1
229474,229475,3191237,61,12,0,2,0,37,277,7,12,10,1
229475,229476,1219710,72,13,1,2,0,31,150,7,7,13,1
229483,229484,6310460,37,12,1,2,1,8,18,25,7,11,1
229485,229486,9815392,47,1,1,2,1,13,293,22,1,14,1
229490,229491,4206623,46,12,1,2,0,3,83,10,12,13,1
229491,229492,8208087,51,17,1,2,1,20,179,23,6,10,1
229493,229494,3059185,64,1,1,2,0,36,132,2,1,13,1
229502,229503,4544603,72,8,1,2,0,39,38,11,3,12,1
229506,229507,2966943,31,16,1,2,0,27,274,7,9,10,1
229508,229509,8635472,52,5,1,2,0,16,109,0,5,12,1
229512,229513,7650906,35,15,1,2,1,29,214,5,7,10,1
229520,229521,2561557,33,20,1,2,0,33,8,12,5,14,1
229523,229524,5974742,31,2,1,2,0,11,41,2,2,12,1
229525,229526,8794554,55,13,1,2,0,20,102,10,13,14,1
229526,229527,5687577,31,14,1,2,1,30,31,28,6,11,1
229528,229529,4210077,61,15,1,2,1,14,62,10,8,11,1
229529,229530,7061973,21,10,1,2,0,24,251,13,10,13,1
229530,229531,229800,22,1,1,2,0,9,297,22,1,10,1
229531,229532,1349859,60,2,1,2,0,4,204,22,2,11,1
229537,229538,9018768,68,17,1,2,0,20,238,25,8,11,1
229539,229540,8199815,21,11,1,2,0,44,172,25,3,12,1
229540,229541,6670874,39,9,1,1,1,29,250,17,7,11,1
229544,229545,3430442,36,1,1,2,0,1,67,3,1,11,1
229547,229548,160269,63,5,1,2,1,13,204,22,5,12,1
229550,229551,5257924,54,8,0,2,0,50,38,11,8,12,1
229552,229553,2329893,40,0,1,2,0,5,177,28,0,13,1
229554,229555,5574560,65,3,1,2,1,25,144,14,3,10,1
229565,229566,7894688,33,15,1,2,0,37,161,14,5,11,1
229580,229581,6457800,64,19,1,2,1,35,316,7,5,10,1
229582,229583,5949703,32,13,1,2,0,4,257,22,10,12,1
229583,229584,2789227,32,14,1,2,0,29,250,17,11,11,1
229592,229593,7118556,30,7,1,2,0,12,30,11,6,12,1
229598,229599,5080111,35,2,1,2,1,17,218,0,2,11,1
229603,229604,3293075,50,12,1,2,1,5,12,0,10,13,1
229607,229608,3522762,33,14,1,2,1,49,212,14,13,11,1
229609,229610,1454224,29,3,1,2,0,5,96,25,3,12,1
229612,229613,2548646,47,7,1,2,1,6,90,0,7,11,1
229618,229619,1355559,35,4,1,2,1,42,64,25,4,10,1
229620,229621,2138013,70,18,1,2,0,46,110,7,14,13,1
229630,229631,9040943,52,9,1,2,0,22,292,12,6,10,1
229632,229633,7421904,73,17,1,2,0,44,3,6,5,10,1
229634,229635,3193321,22,12,1,2,1,33,70,22,12,13,1
229651,229652,472272,29,14,1,2,1,44,109,0,9,13,1
229654,229655,7634181,46,6,1,2,1,11,167,12,6,12,1
229656,229657,4899619,62,13,1,2,0,47,308,6,7,13,1
229658,229659,29519,62,15,0,1,0,3,52,7,12,12,1
229659,229660,7086245,45,12,0,2,1,39,34,25,8,12,1
229666,229667,5337109,66,5,1,2,0,37,99,21,5,10,1
229669,229670,5826715,54,3,1,2,0,14,162,28,3,10,1
229680,229681,2329462,27,8,1,2,0,8,138,25,6,11,1
229681,229682,464302,75,2,1,2,0,12,20,0,2,12,1
229692,229693,8304253,53,18,1,1,0,40,24,14,8,13,1
229696,229697,7976139,56,20,1,2,0,40,305,14,5,10,1
229702,229703,2779698,38,6,1,2,0,34,40,17,6,12,1
229705,229706,112623,67,3,1,2,0,7,97,6,3,12,1
229706,229707,6588125,56,6,1,2,0,50,288,0,6,13,1
229711,229712,5638503,25,14,1,2,0,48,119,11,4,13,1
229715,229716,3770653,32,14,1,1,1,26,250,17,14,11,1
229716,229717,8537700,26,0,1,2,1,49,114,28,0,13,1
229717,229718,7101098,46,2,1,2,1,7,314,0,2,14,1
229728,229729,2914100,79,0,1,2,0,10,294,12,0,13,1
229729,229730,9047072,38,10,1,2,0,10,302,20,8,14,1
229733,229734,9571322,33,16,1,2,1,45,110,7,5,11,1
229734,229735,5237884,31,3,1,2,0,45,31,28,3,14,1
229741,229742,8945794,76,5,1,2,0,26,61,4,5,12,1
229744,229745,324256,37,2,1,2,0,42,175,0,2,10,1
229747,229748,6859989,74,10,1,2,0,13,68,14,9,10,1
229748,229749,80462,72,3,1,2,0,27,233,18,3,12,1
229754,229755,4015330,34,8,1,0,0,3,179,23,4,14,1
229760,229761,1662830,33,19,1,0,0,33,105,0,11,14,1
229764,229765,7697872,54,17,1,2,0,41,111,1,6,13,1
229767,229768,6799627,22,17,1,2,0,40,21,0,11,10,1
229770,229771,4866352,26,3,1,2,0,48,239,11,3,11,1
229773,229774,122168,49,8,1,2,0,1,236,14,8,12,1
229774,229775,5141854,41,19,1,1,1,14,132,2,3,14,1
229777,229778,7654240,40,2,1,2,1,24,248,10,2,11,1
229778,229779,9901752,61,2,1,2,0,23,28,25,2,10,1
229781,229782,1690115,39,17,0,2,0,9,53,13,4,13,1
229785,229786,651730,57,12,1,1,0,31,160,12,12,11,1
229790,229791,2377469,78,11,1,2,0,38,7,14,6,11,1
229796,229797,4570301,34,10,1,2,0,42,2,25,7,13,1
229801,229802,6164179,69,9,1,2,1,5,103,28,9,13,1
229805,229806,9227735,73,19,1,2,0,2,96,25,5,10,1
229809,229810,5454371,52,17,1,2,0,28,155,13,7,14,1
229814,229815,404348,72,10,1,2,0,2,201,11,7,11,1
229816,229817,8949189,57,12,1,2,0,36,88,4,4,14,1
229817,229818,4344638,37,11,1,2,0,19,169,22,9,10,1
229818,229819,8232040,21,7,1,2,0,19,80,5,5,14,1
229820,229821,1624194,28,6,1,2,0,26,222,22,3,12,1
229828,229829,2350019,69,1,1,2,0,42,38,11,1,14,1
229834,229835,3211394,60,1,1,2,1,19,233,18,1,11,1
229844,229845,5970769,33,13,1,2,0,46,247,25,13,10,1
229845,229846,4117202,55,15,1,2,0,19,213,0,4,13,1
229846,229847,2228711,73,4,1,2,1,27,124,14,4,13,1
229849,229850,5802033,66,15,0,2,0,15,283,6,9,10,1
229854,229855,9119756,49,1,1,2,1,43,199,25,1,11,1
229866,229867,2314837,52,15,1,2,0,7,115,25,3,10,1
229872,229873,6663834,37,16,1,2,0,10,100,2,3,10,1
229873,229874,1889288,62,20,1,2,0,40,197,14,8,10,1
229875,229876,7495016,48,11,1,2,0,4,176,0,8,12,1
229881,229882,2898487,60,17,1,2,1,33,244,28,8,12,1
229884,229885,2484484,36,4,1,2,1,15,294,12,4,13,1
229890,229891,202933,53,1,1,2,1,5,132,2,1,14,1
229894,229895,9308378,75,19,1,2,1,50,16,14,8,13,1
229895,229896,142487,50,13,1,1,0,12,205,14,12,11,1
229903,229904,7009413,54,19,1,2,1,23,30,11,3,10,1
229905,229906,4966204,75,5,0,2,0,10,211,14,5,12,1
229906,229907,8400587,62,16,1,2,0,48,231,10,14,10,1
229919,229920,3211118,49,2,1,2,0,14,137,2,2,12,1
229922,229923,7426277,75,1,1,2,0,31,314,0,1,13,1
229929,229930,1522006,49,17,0,2,0,12,130,14,6,13,1
229931,229932,1481395,55,10,1,2,1,46,132,2,4,13,1
229932,229933,1682654,23,8,1,2,1,11,148,5,8,13,1
229936,229937,3663646,25,16,1,2,0,8,123,23,5,11,1
229938,229939,4500543,57,6,0,2,0,31,249,13,6,12,1
229939,229940,6334050,41,19,1,2,1,17,113,2,8,10,1
229942,229943,157540,34,5,1,2,0,42,212,14,5,14,1
229944,229945,8624740,65,20,1,2,1,32,51,14,10,13,1
229948,229949,4403578,55,9,1,2,0,36,292,12,7,10,1
229949,229950,6444533,56,7,1,2,1,14,87,22,3,11,1
229953,229954,5776018,58,1,1,2,1,21,187,10,1,11,1
229962,229963,8484841,78,13,1,2,1,45,303,11,3,13,1
229963,229964,4398020,73,2,0,2,0,11,18,25,2,13,1
229964,229965,4468598,54,14,1,2,0,21,109,0,13,12,1
229965,229966,5239691,77,12,1,2,0,18,50,13,8,13,1
229968,229969,9821063,50,8,1,2,1,5,63,1,4,10,1
