,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
178925,178926,8136993,21,16,1,1,0,4,246,10,3,11,0
178939,178940,2873313,29,17,1,0,0,9,174,19,7,13,0
178956,178957,9809512,61,5,1,1,1,29,4,14,5,11,0
178958,178959,3239090,68,17,1,1,0,12,16,14,13,11,0
178964,178965,224204,51,9,1,0,0,13,185,25,8,10,0
178973,178974,1411158,42,11,1,1,1,10,119,11,6,13,0
178977,178978,2174359,60,18,1,1,1,23,241,4,11,10,0
178980,178981,6991135,31,16,1,0,1,22,189,6,11,11,0
179002,179003,6268431,43,6,1,1,1,48,127,13,3,10,0
179023,179024,8371842,66,15,1,1,0,12,129,19,4,11,0
179047,179048,3191887,76,3,1,1,1,40,145,28,3,14,0
179054,179055,5768112,52,3,1,1,0,37,148,5,3,11,0
179060,179061,7198404,29,19,1,1,1,27,228,19,6,14,0
179063,179064,4356797,57,4,1,1,0,2,121,28,4,12,0
179074,179075,726110,68,18,1,0,1,43,187,10,10,13,0
179085,179086,4486618,31,6,1,0,1,38,316,7,6,10,0
179103,179104,1440568,71,0,1,0,1,45,206,28,0,12,0
179111,179112,4879862,75,2,1,1,0,14,273,13,2,12,0
179118,179119,8448595,32,13,1,1,0,23,263,13,3,13,0
179121,179122,6907195,55,5,1,1,0,38,84,0,3,10,0
179123,179124,9464966,67,14,1,0,1,44,299,22,14,10,0
179127,179128,8367934,39,0,0,0,0,12,225,7,0,12,0
179132,179133,4968665,72,11,1,1,1,17,90,0,3,13,0
179140,179141,8200302,36,13,1,1,0,31,267,8,5,11,0
179158,179159,4724398,78,6,1,1,0,44,37,11,3,11,0
179175,179176,1783274,34,8,1,1,0,46,57,28,7,12,0
179183,179184,3152333,61,11,1,0,1,0,53,13,7,14,1
179199,179200,8398435,50,9,1,0,1,20,313,0,8,10,0
179211,179212,3670961,63,12,1,1,0,40,295,1,3,11,0
179218,179219,1977577,37,5,1,0,0,26,300,22,4,14,0
179224,179225,9224297,69,19,0,1,1,18,27,25,11,14,0
179235,179236,9953142,51,6,1,0,0,41,240,28,6,14,0
179252,179253,5867312,43,1,1,1,0,7,170,0,1,13,0
179253,179254,5354814,29,20,1,1,1,29,292,12,14,14,0
179259,179260,9506126,30,12,1,1,0,20,186,25,12,13,0
179305,179306,2206541,52,10,1,1,0,30,264,23,10,10,0
179363,179364,9047999,50,1,1,0,0,46,262,14,1,14,0
179373,179374,3685843,77,15,1,0,0,13,34,25,8,13,0
179374,179375,6395936,66,11,1,1,0,12,98,6,11,14,0
179384,179385,4295071,42,12,1,0,0,9,83,10,5,10,0
179403,179404,3333641,42,6,1,0,1,0,19,6,6,10,0
179408,179409,2040616,65,7,1,0,0,41,31,28,4,10,0
179412,179413,4167093,77,18,1,1,0,7,94,25,13,12,0
179443,179444,8476529,41,14,1,1,0,41,46,6,4,10,0
179488,179489,6868153,27,5,0,1,1,49,297,22,5,12,0
179490,179491,8489507,30,13,1,1,0,32,79,2,12,12,0
179494,179495,3656909,68,14,1,0,0,39,152,13,4,14,0
179510,179511,5354431,24,1,1,1,0,36,86,1,1,14,0
179534,179535,1623907,44,14,1,0,0,17,263,13,14,11,0
179561,179562,3006454,24,11,1,0,0,12,307,25,11,11,0
179571,179572,59539,51,3,0,0,0,6,177,28,3,12,0
179585,179586,4536448,43,18,1,0,0,25,46,6,6,14,1
179588,179589,4542920,64,11,1,1,1,37,201,11,11,14,0
179619,179620,4341353,78,6,1,0,1,36,316,7,6,10,0
179622,179623,1529495,53,6,1,1,1,34,253,17,6,14,0
179624,179625,6486411,48,10,1,0,0,2,59,11,10,11,0
179626,179627,3768361,75,9,1,1,1,25,128,20,6,13,0
179635,179636,9777389,29,9,1,1,0,12,156,28,9,14,0
179637,179638,6725891,25,11,1,1,0,27,13,7,11,14,0
179639,179640,6189149,30,0,1,0,0,31,294,12,0,14,0
179646,179647,4539410,35,5,1,1,0,43,227,14,5,12,0
179705,179706,8196418,61,15,1,1,1,30,244,28,5,12,0
179716,179717,3926552,21,4,1,1,0,17,211,14,4,12,0
179724,179725,7138986,38,17,1,1,1,6,65,13,14,13,0
179734,179735,3311941,60,19,1,1,0,11,221,20,11,14,0
179742,179743,9470213,41,5,1,0,1,50,56,11,5,13,1
179763,179764,260970,59,2,1,1,0,22,123,23,2,13,0
179792,179793,9840980,67,20,0,0,0,22,206,28,10,11,0
179798,179799,9776434,48,11,1,0,0,14,235,22,3,13,0
179805,179806,6263490,64,19,1,1,1,33,114,28,10,10,0
179848,179849,7157631,30,13,1,1,1,22,232,14,10,14,0
179861,179862,8998661,68,4,1,0,0,0,140,1,4,12,0
179868,179869,4205118,43,12,1,1,0,29,224,28,4,14,0
179881,179882,7073640,79,6,1,1,1,8,79,2,6,10,0
179884,179885,2280615,74,1,1,0,0,6,314,0,1,14,1
179898,179899,4439374,70,16,1,1,1,12,13,7,14,10,0
179907,179908,9337934,67,16,1,0,0,45,85,14,4,13,0
179911,179912,8353567,55,14,1,1,0,23,311,22,3,12,0
179919,179920,191452,53,1,1,1,1,43,295,1,1,12,0
179925,179926,5413550,53,18,1,1,1,5,141,6,12,12,0
179939,179940,7100378,60,18,1,1,0,10,226,14,11,11,0
179947,179948,8217682,67,10,1,0,1,14,274,7,10,10,1
179980,179981,9165973,37,14,1,0,1,16,22,2,11,11,0
179998,179999,1318865,73,5,1,1,0,17,151,2,5,13,0
180023,180024,9665324,57,11,1,1,0,15,78,27,7,14,0
180027,180028,5798034,28,19,1,0,0,43,196,2,3,12,0
180056,180057,1026262,79,12,0,1,1,37,102,10,12,10,0
180085,180086,549784,63,4,1,1,1,5,217,28,4,13,0
180086,180087,738257,27,3,1,0,0,50,272,28,3,10,0
180090,180091,3766437,24,11,0,0,0,12,209,5,10,10,0
180097,180098,1705824,27,15,1,1,0,27,21,0,13,10,0
180098,180099,3198849,74,3,1,1,0,41,139,20,3,10,0
180102,180103,6051217,48,20,1,1,0,1,234,0,7,12,0
180117,180118,7713626,47,0,1,0,1,18,270,20,0,12,0
180127,180128,8640226,40,12,1,1,0,23,232,14,9,10,0
180146,180147,4489952,66,5,1,1,0,22,275,2,5,11,0
180161,180162,5792043,71,6,1,0,1,27,225,7,6,11,1
180169,180170,6236454,22,16,1,1,1,2,74,17,11,10,0
180179,180180,335003,75,11,1,0,0,20,131,14,11,13,1
180180,180181,5544342,73,4,1,1,0,33,101,25,4,12,0
180190,180191,37512,36,8,1,1,0,45,180,28,8,14,0
180203,180204,6647354,53,2,1,1,0,22,233,18,2,11,0
180211,180212,1053988,73,6,1,1,0,43,211,14,6,13,0
180227,180228,6798686,31,9,1,1,0,16,123,23,9,10,0
180275,180276,9842635,60,7,0,1,1,39,181,28,7,11,0
180289,180290,8934196,51,18,1,1,0,9,169,22,3,10,0
180298,180299,147581,74,18,1,0,0,7,130,14,9,11,1
180299,180300,2573344,70,10,1,0,0,12,37,11,9,14,0
180300,180301,4971595,54,8,1,1,0,16,205,14,8,13,0
180301,180302,2136279,37,17,1,0,0,16,181,28,5,10,0
180305,180306,6244146,71,2,1,1,0,5,239,11,2,12,0
180314,180315,9623591,49,8,1,1,0,4,273,13,8,14,0
180327,180328,9417795,46,8,1,1,0,49,7,14,8,11,0
180337,180338,4590909,27,14,1,1,0,0,38,11,8,14,0
180339,180340,5581770,56,12,1,1,0,37,184,10,8,13,0
180340,180341,8593318,75,20,1,1,0,42,134,6,7,13,0
180343,180344,1771499,25,15,1,0,0,29,34,25,14,14,0
180356,180357,7013255,75,10,1,1,1,9,48,20,10,11,0
180368,180369,1934502,27,18,1,0,0,46,245,23,5,14,0
180371,180372,4445518,34,16,0,1,0,46,170,0,8,12,0
180389,180390,2147176,45,5,1,1,0,30,214,5,5,14,0
180391,180392,3306272,60,3,1,1,0,38,277,7,3,13,0
180414,180415,7059372,43,4,0,1,0,32,309,25,4,13,0
180420,180421,3450249,67,6,1,0,0,50,141,6,6,13,0
180437,180438,968346,54,7,1,0,0,1,75,2,7,10,0
180440,180441,1045513,40,2,1,0,0,15,123,23,2,14,1
180449,180450,1811742,54,17,1,1,0,5,118,0,3,14,0
180462,180463,4122315,31,14,1,1,1,33,283,6,10,11,0
180507,180508,8982743,34,15,0,1,1,30,294,12,8,11,0
180534,180535,1050363,39,5,1,1,0,9,213,0,5,11,0
180561,180562,7651121,64,13,1,1,0,27,205,14,6,13,0
180563,180564,5626739,33,3,1,1,0,3,181,28,3,12,0
180570,180571,5682236,32,14,1,1,1,13,135,10,6,11,0
180594,180595,882249,36,14,1,1,0,16,230,19,12,13,0
180596,180597,5017077,60,7,1,0,0,43,151,2,7,13,0
180603,180604,3509965,32,9,1,1,0,36,29,28,3,12,0
180609,180610,7018326,33,20,1,0,1,34,311,22,4,11,0
180620,180621,7123769,47,15,1,1,0,13,23,28,9,12,0
180645,180646,7203886,40,14,1,1,1,48,37,11,13,10,0
180650,180651,6329731,45,9,1,0,0,18,48,20,9,13,0
180657,180658,2165988,58,14,1,1,0,44,268,11,6,13,0
180665,180666,4807368,45,13,1,1,1,31,104,25,5,11,0
180683,180684,4749978,65,6,1,1,0,49,242,0,4,11,0
180699,180700,5003310,25,1,0,1,0,32,77,11,1,13,0
180712,180713,5279919,38,19,1,1,0,23,169,22,3,10,0
180733,180734,5543454,21,19,1,0,0,18,102,10,13,11,0
180734,180735,4380624,48,12,1,1,0,28,29,28,12,12,0
180749,180750,7517800,76,12,1,1,1,9,76,2,12,11,0
180760,180761,9872943,78,16,1,1,0,41,310,14,14,13,0
180782,180783,6144152,72,18,1,1,0,43,74,17,13,12,0
180804,180805,1092385,55,4,1,1,0,0,257,22,4,12,0
180816,180817,5683730,47,8,1,0,0,46,313,0,7,14,0
180824,180825,692845,73,12,1,1,1,44,51,14,5,10,0
180855,180856,6520687,63,7,1,0,0,40,308,6,5,10,0
180857,180858,4613553,27,13,1,1,0,10,201,11,13,10,0
180886,180887,271512,54,5,1,1,1,17,313,0,5,14,0
180887,180888,3959539,38,0,1,0,0,34,286,0,0,14,0
180891,180892,2386962,43,1,1,1,0,45,153,0,1,14,0
180914,180915,353654,44,18,1,1,0,32,307,25,9,10,0
180916,180917,8553255,53,12,1,0,0,10,29,28,12,10,0
180935,180936,7686186,69,15,1,1,1,0,51,14,4,13,0
180944,180945,2307941,32,18,1,0,0,17,89,28,13,10,0
180960,180961,2389351,62,5,1,0,0,1,243,6,5,14,0
180984,180985,6384060,26,14,1,1,0,48,132,2,5,11,0
180990,180991,2831745,51,16,1,1,0,47,313,0,8,13,0
180998,180999,5533812,61,13,1,1,1,7,238,25,10,11,0
181005,181006,8284308,51,3,1,1,0,50,210,0,3,12,0
181037,181038,3391314,27,1,1,1,0,26,171,14,1,10,0
181052,181053,2213998,78,11,1,1,0,38,143,0,11,14,0
181065,181066,7596972,23,4,1,0,1,1,215,23,4,12,0
181075,181076,5543622,77,14,1,1,1,34,53,13,4,10,0
181080,181081,3512152,35,3,1,0,1,45,204,22,3,13,1
181086,181087,5384499,44,2,0,1,1,31,285,23,2,13,0
181098,181099,2774442,24,11,0,0,0,33,148,5,11,14,0
181107,181108,2143718,25,0,1,0,1,19,166,12,0,10,1
181139,181140,2859480,30,14,1,1,0,48,279,20,10,12,0
181161,181162,6487755,78,12,0,1,0,15,101,25,6,11,0
181168,181169,7741893,32,9,1,1,1,13,139,20,9,12,0
181203,181204,915146,50,4,1,1,0,14,97,6,4,13,0
181204,181205,5618577,52,8,1,1,0,5,162,28,4,13,0
181207,181208,9840303,24,4,1,1,0,5,105,0,4,11,0
181217,181218,2806082,76,10,1,1,0,3,119,11,10,14,0
181219,181220,2860021,23,17,1,0,0,6,138,25,11,13,0
181233,181234,9789090,42,14,1,1,0,23,235,22,6,14,0
181234,181235,5356329,48,18,1,0,0,38,186,25,10,13,0
181241,181242,1638680,27,11,1,0,0,44,256,2,10,12,0
181247,181248,8822942,65,13,1,1,0,47,215,23,8,12,0
181252,181253,3054126,65,19,1,1,1,37,27,25,11,14,0
181261,181262,2711008,50,1,1,0,0,13,200,2,1,12,0
181265,181266,6034467,33,7,1,1,0,32,209,5,3,11,0
181269,181270,357702,76,6,1,1,0,35,276,14,3,13,0
181288,181289,9760129,44,12,1,0,0,9,10,26,11,10,1
181298,181299,9731801,72,3,1,1,0,26,3,6,3,12,0
181304,181305,1599131,68,4,0,1,0,34,244,28,4,11,0
181332,181333,7247143,55,2,1,0,1,33,218,0,2,11,0
181358,181359,4812262,62,3,1,1,0,30,149,23,3,13,0
181370,181371,1296942,26,13,0,0,0,9,189,6,5,11,0
181372,181373,1294095,47,9,1,1,0,45,113,2,8,14,0
181381,181382,4493857,68,3,1,0,0,3,251,13,3,13,0
181407,181408,3748391,38,14,1,1,0,46,119,11,10,10,0
181419,181420,3727264,30,15,1,1,0,10,158,5,10,10,0
181421,181422,3603703,75,2,1,1,0,26,115,25,2,12,0
181427,181428,5253114,50,7,1,1,0,14,306,28,7,11,0
181437,181438,4631758,63,1,1,1,0,46,102,10,1,11,0
181453,181454,1232057,28,10,1,1,0,39,34,25,7,13,0
181454,181455,6963857,24,11,1,0,1,14,121,28,7,10,0
181489,181490,3835205,45,11,1,0,0,34,218,0,5,12,0
181501,181502,283812,77,20,1,1,0,26,305,14,10,10,0
181507,181508,7320325,42,3,1,1,0,12,88,4,3,13,0
181508,181509,2703393,34,17,1,0,0,6,1,24,13,13,0
181510,181511,1200485,63,16,1,1,0,29,110,7,4,14,0
181573,181574,8007036,56,14,1,1,0,6,158,5,4,13,0
181585,181586,9287205,68,9,1,0,0,10,192,25,8,11,0
181594,181595,5003285,54,9,1,1,0,50,195,13,9,11,0
181607,181608,8111049,71,2,1,1,0,2,202,6,2,14,0
181611,181612,7966142,41,2,1,0,0,5,67,3,2,13,0
181612,181613,5497030,35,19,1,1,0,36,283,6,11,10,0
181618,181619,1349987,37,13,1,1,0,3,79,2,8,11,0
181625,181626,9514759,34,15,1,1,1,30,313,0,4,12,0
181627,181628,3479282,31,14,1,1,0,33,66,2,12,12,0
181639,181640,9017624,70,19,1,0,0,23,301,11,6,14,0
181644,181645,6168755,78,19,1,1,0,28,251,13,11,10,0
181651,181652,2620497,39,6,0,0,0,23,153,0,4,12,1
181653,181654,7457920,40,2,1,1,0,47,300,22,2,13,0
181654,181655,6035175,63,10,1,1,1,2,262,14,8,13,0
181657,181658,6475776,35,4,1,0,0,46,14,14,4,11,0
181679,181680,206151,68,16,1,1,0,2,250,17,3,12,0
181697,181698,7974415,42,5,1,0,0,36,311,22,5,13,1
181698,181699,132850,72,0,1,0,0,8,142,0,0,11,0
181702,181703,8442438,23,17,1,0,0,33,118,0,3,14,0
181719,181720,1489858,24,16,1,1,1,30,230,19,11,14,0
181724,181725,790606,32,8,1,0,1,2,78,27,8,12,0
181734,181735,2487718,24,12,1,1,0,38,174,19,10,11,0
181737,181738,1864930,54,2,1,0,1,7,311,22,2,10,0
181748,181749,3755504,59,14,1,0,0,3,258,17,8,12,0
181757,181758,4214101,60,16,1,0,0,28,263,13,13,10,0
181774,181775,6997215,39,9,1,1,0,9,264,23,4,14,0
181791,181792,3081814,32,12,1,1,0,5,173,25,3,13,0
181798,181799,1572647,34,9,1,0,1,17,188,25,9,10,0
181803,181804,8135531,60,10,1,1,0,32,219,25,4,11,0
181804,181805,3529385,73,18,1,1,0,11,24,14,14,11,0
181820,181821,1591827,21,13,1,0,0,50,148,5,4,12,0
181831,181832,9620139,48,15,0,0,1,36,146,25,14,13,0
181851,181852,3935358,54,15,1,0,1,41,146,25,5,10,0
181852,181853,4544686,62,8,1,0,0,27,134,6,5,13,1
181862,181863,3071743,59,16,1,0,1,32,281,9,10,14,0
181882,181883,1549898,40,3,0,0,1,42,109,0,3,11,0
181890,181891,6614108,41,4,1,1,1,45,206,28,4,14,0
181931,181932,1199413,63,0,1,1,0,43,119,11,0,14,0
181957,181958,6676324,48,6,1,1,1,33,310,14,6,10,0
181958,181959,2819566,63,8,1,0,0,23,253,17,5,13,0
181969,181970,4375780,66,3,1,1,0,42,56,11,3,10,0
181971,181972,4849926,57,2,1,1,1,29,180,28,2,11,0
181974,181975,2731553,56,14,0,1,0,2,111,1,3,12,0
182005,182006,2613761,57,3,1,1,0,16,182,14,3,14,0
182040,182041,204283,53,20,1,1,0,42,154,23,4,11,0
182057,182058,8986859,56,3,1,1,1,50,304,13,3,14,0
182071,182072,7359576,75,17,1,1,0,10,68,14,14,14,0
182073,182074,336776,27,17,1,1,0,1,245,23,8,10,0
182083,182084,8371074,78,11,1,0,1,2,163,12,5,13,0
182104,182105,927040,72,0,1,1,1,5,248,10,0,13,0
182116,182117,2745019,58,16,1,1,0,17,35,19,6,14,0
182149,182150,2111682,31,19,1,0,0,49,34,25,9,14,0
182162,182163,1596742,79,15,1,0,0,43,66,2,14,14,0
182172,182173,6682611,67,16,1,1,1,17,190,14,12,10,0
182178,182179,1698437,40,10,1,1,1,32,53,13,10,11,0
182210,182211,1659986,43,11,1,0,0,29,14,14,11,11,0
182213,182214,8485097,23,18,1,1,0,10,112,13,11,14,0
182234,182235,2654218,55,15,1,0,0,49,48,20,14,14,0
182252,182253,6222541,45,19,1,0,0,50,109,0,11,12,1
182256,182257,750679,73,6,1,1,0,50,232,14,5,13,0
182270,182271,9603796,26,6,1,0,1,48,198,2,6,12,0
182276,182277,5829652,25,7,1,1,0,6,67,3,7,11,0
182287,182288,6191553,68,15,1,0,1,48,265,28,13,14,1
182299,182300,6842986,37,9,1,1,1,41,208,0,3,11,0
182305,182306,8752516,33,2,0,1,0,2,291,22,2,10,0
182320,182321,5709792,74,4,1,0,0,3,148,5,4,11,0
182327,182328,7053218,61,0,1,0,0,46,306,28,0,12,0
182328,182329,7127792,36,8,1,0,0,13,316,7,8,13,0
182353,182354,9741513,32,11,1,1,1,50,217,28,10,14,0
182377,182378,6565653,53,12,1,1,0,3,9,25,11,12,0
182387,182388,9237126,25,16,1,1,0,45,287,0,3,10,0
182396,182397,9718890,56,13,1,0,0,8,234,0,8,14,0
182398,182399,9131685,72,13,1,0,0,13,243,6,13,10,0
182405,182406,743219,54,5,1,1,0,44,116,27,5,12,0
182416,182417,5001124,46,11,1,1,1,1,117,10,11,11,0
182424,182425,8294556,72,17,1,1,0,25,162,28,13,13,0
182435,182436,7717248,75,18,1,1,1,8,251,13,9,12,0
182445,182446,4195478,52,12,1,1,0,5,225,7,5,13,0
182454,182455,6284059,45,4,1,0,0,43,305,14,4,11,0
182466,182467,4657522,59,9,1,1,0,4,214,5,4,13,0
182469,182470,4164155,24,2,1,0,0,43,53,13,2,13,0
182474,182475,6652412,30,18,1,1,1,22,53,13,7,13,0
182475,182476,254930,69,0,1,1,0,5,209,5,0,11,0
182479,182480,12608,64,19,1,0,0,37,78,27,5,11,0
182484,182485,2900446,45,20,1,1,0,36,38,11,6,10,0
182525,182526,8796254,48,17,1,1,1,14,60,20,10,14,0
182535,182536,6235492,68,6,1,0,0,12,132,2,6,12,0
182538,182539,2568817,78,5,1,1,1,9,263,13,5,14,0
182541,182542,9292764,47,0,1,1,0,45,138,25,0,12,0
182552,182553,3990809,58,12,1,1,0,33,189,6,12,11,0
182564,182565,7731935,25,3,1,0,1,4,205,14,3,13,0
182572,182573,7622856,59,5,1,1,0,30,291,22,5,11,0
182587,182588,4671113,68,13,1,1,1,49,125,15,11,13,0
182591,182592,853458,78,19,1,1,0,20,146,25,12,12,0
182608,182609,3346408,58,7,1,1,1,41,176,0,3,12,0
182611,182612,7556052,57,16,1,1,1,38,104,25,3,13,0
182619,182620,3451746,34,20,1,1,0,44,41,2,6,10,0
182621,182622,2893051,66,2,1,1,0,2,240,28,2,13,0
182622,182623,3013661,71,3,1,1,0,6,158,5,3,14,0
182642,182643,5910956,31,15,1,0,0,46,282,5,8,10,0
182666,182667,8364348,70,8,1,0,0,50,55,14,5,13,0
182685,182686,1369359,22,19,1,0,1,39,181,28,9,12,1
182692,182693,7225783,63,9,0,1,1,16,303,11,9,12,0
182698,182699,3172080,40,2,1,0,0,14,183,11,2,11,0
182702,182703,4496905,54,11,1,0,0,21,86,1,11,11,0
182740,182741,738842,38,4,1,1,0,35,10,26,4,14,0
182758,182759,2368485,27,10,1,0,0,3,156,28,7,12,0
182760,182761,4161972,41,16,1,1,0,10,113,2,9,11,0
182802,182803,4668470,67,13,1,1,0,3,145,28,9,10,0
182822,182823,9192811,28,2,1,0,1,9,154,23,2,12,0
182887,182888,5055709,57,3,1,1,0,47,170,0,3,12,0
182889,182890,8622588,45,18,1,1,0,45,1,24,3,12,0
182900,182901,7438038,33,6,1,0,0,39,288,0,6,12,0
182924,182925,4164102,63,4,0,1,0,32,291,22,4,14,0
182951,182952,2605652,55,20,1,1,0,45,176,0,9,14,0
182955,182956,5238649,42,10,1,1,1,19,34,25,4,11,0
182991,182992,1461789,69,13,1,0,0,41,69,2,13,14,0
182998,182999,7770002,25,3,1,1,1,49,13,7,3,13,0
183007,183008,1765870,39,11,1,1,0,22,149,23,11,10,0
183018,183019,7071461,48,10,1,1,0,26,191,23,4,12,0
183030,183031,1106260,39,8,1,1,0,5,241,4,8,10,0
183031,183032,1005797,34,10,1,1,0,44,141,6,10,10,0
183033,183034,4391559,52,6,1,1,0,11,251,13,6,13,0
183053,183054,4292910,70,2,0,1,0,18,54,17,2,14,0
183058,183059,9437993,77,11,1,1,0,13,96,25,11,14,0
183072,183073,9103667,54,3,0,1,0,43,121,28,3,12,0
183085,183086,7767461,65,6,1,1,0,22,94,25,6,13,0
183086,183087,7233557,41,13,1,1,0,4,159,2,11,12,0
183093,183094,3604122,49,3,1,0,0,26,41,2,3,10,1
183110,183111,1857913,64,16,1,1,1,13,282,5,6,11,0
183120,183121,3558638,63,4,1,1,0,44,30,11,4,10,0
183128,183129,2087733,27,3,1,1,0,11,18,25,3,11,0
183139,183140,5938764,62,12,1,1,1,25,270,20,12,14,0
183140,183141,5540740,76,19,1,0,0,36,45,28,7,12,0
183160,183161,2575197,72,2,1,1,0,41,63,1,2,14,0
183174,183175,8374247,25,20,1,0,0,22,301,11,4,11,0
183182,183183,1464792,65,10,1,1,0,48,107,13,10,12,0
183215,183216,926842,26,10,1,1,0,23,161,14,10,12,0
183235,183236,3972528,38,16,1,0,1,28,196,2,6,12,0
183241,183242,3386878,42,18,1,1,1,48,277,7,3,14,0
183242,183243,1169439,64,11,1,1,1,17,88,4,4,13,0
183278,183279,1928059,63,10,1,1,0,15,293,22,10,12,0
183326,183327,5218820,76,14,1,1,0,11,149,23,12,14,0
183367,183368,6094810,70,17,1,1,0,6,175,0,10,13,0
183374,183375,2158013,21,6,1,1,1,24,291,22,6,10,0
183381,183382,485180,73,15,1,1,1,48,186,25,3,13,0
183382,183383,3082162,34,18,1,0,0,37,268,11,3,10,0
183385,183386,2366869,27,7,0,0,1,0,176,0,7,10,0
183415,183416,8153385,75,20,1,1,1,4,7,14,3,12,0
183436,183437,9734841,78,12,1,1,0,4,224,28,4,14,0
183448,183449,8997552,58,8,1,0,0,11,137,2,5,11,0
183475,183476,6394243,39,13,1,1,0,3,308,6,13,13,0
183488,183489,2302129,25,0,1,1,0,1,141,6,0,13,0
183510,183511,315321,68,3,1,1,0,6,24,14,3,13,0
183518,183519,990478,26,15,1,0,0,26,4,14,5,13,0
183521,183522,9078449,79,10,1,1,1,18,75,2,8,10,0
183558,183559,1797876,76,20,1,0,0,33,91,22,11,14,0
183563,183564,6944134,59,5,1,1,0,27,106,11,5,11,0
183586,183587,4260004,27,5,1,0,0,38,254,13,5,13,0
183592,183593,8171432,69,8,1,1,1,21,9,25,6,10,0
183602,183603,6178223,46,19,1,1,1,2,146,25,11,13,0
183616,183617,6227811,60,14,1,1,0,20,274,7,12,12,0
183618,183619,6115704,57,17,1,1,0,20,81,10,12,14,0
183705,183706,6694786,69,17,1,0,0,46,191,23,11,11,0
183707,183708,470555,50,10,1,1,0,42,168,28,3,14,0
183726,183727,8645202,65,9,1,1,0,48,184,10,9,13,0
183746,183747,4334503,22,6,1,1,0,18,249,13,6,14,0
183754,183755,2433481,48,0,1,0,1,6,88,4,0,14,0
183792,183793,6220011,57,19,1,1,0,21,231,10,14,14,0
183796,183797,7583437,74,13,1,1,1,50,92,25,9,13,0
183806,183807,9043312,71,10,1,1,0,37,230,19,3,14,0
183831,183832,5697835,55,14,1,1,0,18,180,28,6,14,0
183835,183836,5419964,40,4,1,1,1,14,293,22,4,13,0
183844,183845,6787542,22,0,1,0,0,28,231,10,0,12,1
183861,183862,6518572,76,17,1,1,1,49,256,2,14,12,0
183870,183871,4356905,62,2,1,0,1,41,188,25,2,13,0
183872,183873,3419204,79,18,1,1,0,26,166,12,3,12,0
183878,183879,2132506,79,11,1,1,0,23,224,28,11,13,0
183904,183905,780090,55,9,1,0,0,46,104,25,9,14,0
183908,183909,5817501,61,2,1,0,0,28,99,21,2,10,0
183914,183915,2703840,48,17,1,0,0,14,78,27,5,14,0
183925,183926,2341206,68,11,1,1,0,46,126,13,11,12,0
183933,183934,4273001,62,14,1,0,1,39,76,2,14,14,0
183936,183937,5808564,65,16,0,0,0,22,6,20,14,10,0
183942,183943,1850597,55,12,1,0,0,15,208,0,12,10,0
183977,183978,7894460,25,5,1,1,0,42,175,0,5,10,0
183987,183988,7591621,41,6,1,1,0,4,136,25,3,14,0
184005,184006,4149976,35,15,0,1,0,19,174,19,10,12,0
184011,184012,3638802,76,5,0,0,1,11,5,16,5,10,0
184016,184017,2717090,71,2,1,0,1,45,166,12,2,10,0
184031,184032,3330944,52,7,1,0,0,6,291,22,7,10,0
184040,184041,414060,64,16,1,0,0,23,142,0,14,11,0
184053,184054,7533473,70,12,1,0,1,43,15,22,4,14,0
184059,184060,8163990,40,6,1,0,1,5,20,0,6,11,0
184060,184061,1171901,57,10,1,0,1,23,66,2,9,12,0
184066,184067,16045,56,5,1,0,0,48,290,14,5,10,0
184088,184089,6128207,43,5,1,1,0,44,159,2,5,14,0
184099,184100,7993188,66,6,1,0,0,11,241,4,6,10,0
184104,184105,4510519,73,3,1,1,1,32,178,22,3,10,0
184109,184110,129457,74,2,1,1,1,0,99,21,2,10,0
184122,184123,8600643,48,17,1,1,0,46,76,2,6,13,0
184124,184125,4449069,36,17,1,1,1,32,261,2,7,11,0
184133,184134,150879,77,0,1,0,1,30,247,25,0,12,0
184139,184140,6471065,68,10,1,1,1,28,91,22,5,14,0
184152,184153,8097242,43,1,1,1,1,22,23,28,1,10,0
184157,184158,6129612,42,13,1,1,0,34,12,0,6,12,0
184159,184160,9768431,72,4,1,1,1,21,115,25,4,14,0
184169,184170,2376301,49,17,1,1,0,26,189,6,4,13,0
184174,184175,4886627,30,0,1,1,1,7,139,20,0,11,0
184177,184178,7145203,44,6,1,1,1,29,145,28,3,14,0
184185,184186,3283513,25,17,0,1,0,2,269,13,4,13,0
184217,184218,6029688,76,16,1,1,1,14,126,13,14,13,0
184243,184244,3069692,47,19,1,0,0,43,282,5,5,11,0
184244,184245,1405890,34,2,1,1,0,27,157,25,2,12,0
184270,184271,5532605,23,19,1,1,0,44,31,28,6,14,0
184297,184298,8136993,21,16,1,1,0,4,246,10,3,11,0
184314,184315,2873313,29,17,1,0,0,9,174,19,7,13,0
184331,184332,9809512,61,5,1,1,1,29,4,14,5,11,0
184332,184333,3239090,68,17,1,1,0,12,16,14,13,11,0
184346,184347,1411158,42,11,1,1,1,10,119,11,6,13,0
184350,184351,2174359,60,18,1,1,1,23,241,4,11,10,0
184356,184357,6991135,31,16,1,0,1,22,189,6,11,11,0
184380,184381,6268431,43,6,1,1,1,48,127,13,3,10,0
184381,184382,6165156,28,7,0,1,0,8,94,25,7,13,0
184399,184400,1223133,68,6,1,0,0,7,167,12,6,10,0
